"","today","region","district","hh_id","shed","a13","b01","b02","b02.1","b02.2","b02.3","b02.4","b02.5","b02.6","b02.7","b02.99","b03","b04","b05","b06","b07","b08","b09","b10","b11","b12","b13","b14","b14a","b15","b16","c05_dry","c05_rain","c05","c05a","c06_dry","c06_rain","c06","c06calc","c07","c07.11","c07.12","c07.13","c07.14","c07.15","c07.99","c07a","c08","d01","d02","d03","d04","d05","d06","d06a","d07","d08","d08.1","d08.2","d08.3","d08.4","d08.5","d08.99","d08a","e01","e02","e02a","e03","e04","e04a","e05","e06","e07","e18","e18a","e19","e20","e21","e22","e23","e24","e25","e26","e27","e28","f05","f06","f07","f08","f09","f10","f11a","f11b","f11c","f11c_other","f12","f13","f14","g01","g02","g03","g04","g05","g06","g07","g08","g09","g10","g11","g11.1","g11.2","g11.3","g11.4","g11.99","g11a","g12","g13","g13.1","g13.2","g13.3","g13.99","g13a","g14","g15"
"273","2020-12-07","Western","MASINDI","T_401","C",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"274","2020-12-04","Western","NAKASEKE","T_670","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",400,300,127750,"Liters",0,200,36500,-0.714285714285714,"12 13",0,1,1,0,0,0,"",3,1,0,0,2,0,5,NA,2,"4",0,0,0,1,0,0,"",2,NA,"",2,NA,"",4,2,NA,1,"",2,3,1,1,2,1,2,1,1,1,1,6,6,1,1,2,2,1,2,"",1,5,2,1,1,1,1,1,1,1,1,5,1,"3 2",0,1,1,0,0,"",4,"",NA,NA,NA,NA,"",4,3
"275","2020-12-02","Western","NAKASEKE","T_649","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",100,300,73000,"Liters",350,290,116800,0.6,"14 12 11",1,1,0,1,0,0,"",3,1,0,0,1,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",1,1,"",1,1,"",3,1,120,1,"",5,3,1,1,1,1,2,2,2,1,2,6,6,1,1,2,2,2,2,"",1,1,0,2,1,1,2,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",4,2
"276","2020-12-01","Western","KIBOGA","T_258","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",80,20,18250,"Liters",40,100,25550,0.4,"11",1,0,0,0,0,0,"",2,1,1,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,1,"",3,NA,1,1,1,2,2,2,2,1,2,6,6,1,1,1,1,2,2,"",2,2,10,1,1,2,2,2,2,2,2,4,1,"4",0,0,0,1,0,"",4,"",NA,NA,NA,NA,"",4,5
"277","2020-12-03","Western","NAKASEKE","T_620","C",2,"2019-11-01","5 3",0,0,1,0,1,0,0,0,"",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,"2021-03-01",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"278","2020-12-01","Western","KYANKWANZI","T_353","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",100,200,54750,"Liters",150,200,63875,0.166666666666667,"12 14",0,1,0,1,0,0,"",3,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",1,2,"",2,NA,"",3,2,NA,1,"",3,NA,1,1,1,2,2,1,1,1,3,2,2,1,1,1,1,1,1,"Milk cans",3,3,0,1,1,1,1,1,1,1,1,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",2,3
"279","2020-12-03","Western","KIBOGA","T_686","C",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"280","2020-12-04","Western","KYANKWANZI","T_329","C",2,"2020-03-01","99 4",0,0,0,1,0,0,0,1,"His capital reduced and he opted for something else",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,"",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"281","2020-12-04","Western","KIBOGA","T_208","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",200,260,83950,"Liters",170,310,87600,0.043478260869565,"",NA,NA,NA,NA,NA,NA,"",NA,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",1,1,"",1,99,"Money lenders.",2,1,30,1,"",3,NA,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,"",2,2,0,2,1,1,2,2,2,2,2,4,1,"2 3",0,1,1,0,0,"",4,"",NA,NA,NA,NA,"",2,4
"282","2020-12-05","Western","KIBOGA","T_204","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",80,140,40150,"Liters",30,60,16425,-0.590909090909091,"11 99",1,0,0,0,0,1,"Left out some farmers from whom he used to collect the milk.",3,1,2,0,0,0,4,NA,3,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",4,1,120,99,"His own farm.",3,NA,2,2,NA,2,2,2,2,2,2,2,2,1,1,1,1,2,2,"",2,3,2,1,1,1,2,2,2,1,2,3,NA,"",NA,NA,NA,NA,NA,"",1,"99",0,0,0,1,"Masks and mosquito nets.",3,1
"283","2020-12-03","Western","NAKASEKE","T_450","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",120,240,65700,"Liters",100,160,47450,-0.277777777777778,"11",1,0,0,0,0,0,"",3,1,1,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",4,2,NA,1,"",1,2,2,2,NA,2,1,1,1,1,3,1,1,2,2,NA,2,2,2,"",3,99,0,2,2,2,2,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",5,5
"284","2020-12-05","Western","NAKASEKE","T_485","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",600,800,255500,"Liters",1200,1200,438000,0.714285714285714,"11",1,0,0,0,0,0,"",3,1,3,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,1,50,1,"",3,NA,1,1,1,2,2,2,1,2,2,6,6,1,1,1,2,2,2,"",3,2,0,2,2,2,2,2,2,2,2,4,1,"4 3",0,0,1,1,0,"",4,"",NA,NA,NA,NA,"",4,5
"285","2020-12-05","Western","NAKASEKE","T_584","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",120,450,104025,"Liters",120,450,104025,0,"",NA,NA,NA,NA,NA,NA,"",NA,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",1,2,"",1,2,"",2,1,20,1,"",1,3,1,1,3,2,1,2,1,1,4,1,1,1,1,3,1,1,1,"Motorbike",2,5,99,1,1,1,1,1,2,2,2,4,1,"3 4 2",0,1,1,1,0,"",4,"",NA,NA,NA,NA,"",5,4
"286","2020-12-02","Western","KIBOGA","T_188","",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",60,160,40150,"Liters",40,90,23725,-0.409090909090909,"11",1,0,0,0,0,0,"",3,1,1,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",1,3,"",2,NA,"",3,2,NA,1,"",3,NA,1,1,1,2,2,2,2,2,2,6,6,1,1,1,2,2,2,"",3,2,0,1,1,1,2,2,2,2,2,4,1,"3 4",0,0,1,1,0,"",4,"",NA,NA,NA,NA,"",4,2
"287","2020-12-02","Western","NAKASEKE","T_504","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",180,280,83950,"Liters",200,350,100375,0.195652173913043,"11",1,0,0,0,0,0,"",2,1,1,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",2,2,NA,1,"",2,2,2,2,NA,1,2,2,1,1,4,2,2,1,1,2,2,2,2,"",2,5,28,2,2,2,2,2,2,2,2,4,1,"3 4",0,0,1,1,0,"",4,"",NA,NA,NA,NA,"",4,4
"288","2020-12-01","Western","KIBOGA","T_684","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",50,200,45625,"Liters",50,200,45625,0,"",NA,NA,NA,NA,NA,NA,"",NA,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",1,1,"",1,1,"",3,2,NA,2,"",3,NA,1,1,1,1,2,2,1,1,2,6,6,1,1,1,1,2,1,"Milk cans",3,2,0,2,1,1,2,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",4,4
"289","2020-12-05","Western","KIRUHURA","T_137","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",300,1800,383250,"Liters",270,2000,414275,0.080952380952381,"",NA,NA,NA,NA,NA,NA,"",NA,1,4,0,0,0,1,NA,3,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,1,"",1,3,2,2,NA,2,2,1,1,2,3,6,6,1,1,1,2,1,2,"",4,3,20,1,1,1,2,1,1,2,2,4,1,"4",0,0,0,1,0,"",4,"",NA,NA,NA,NA,"",3,5
"290","2020-12-02","Western","KIBOGA","T_218","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",100,300,73000,"Liters",100,400,91250,0.25,"11",1,0,0,0,0,0,"",3,1,1,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",1,4,"",1,4,"",3,1,30,2,"",3,NA,1,1,1,2,2,2,2,2,3,6,6,1,1,3,1,2,2,"",3,4,5,1,1,1,1,1,2,2,2,5,1,"4 3",0,0,1,1,0,"",4,"",NA,NA,NA,NA,"",5,4
"291","2020-12-03","Western","NAKASEKE","T_445","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",60,120,32850,"Liters",50,100,27375,-0.166666666666667,"11",1,0,0,0,0,0,"",3,1,2,0,0,0,4,NA,2,"5",0,0,0,0,1,0,"",2,NA,"",2,NA,"",4,1,5,1,"",4,3,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,2,"",2,2,99,1,1,1,1,1,1,1,1,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",4,5
"292","2020-12-03","Western","NAKASEKE","T_609","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",100,150,45625,"Liters",100,150,45625,0,"",NA,NA,NA,NA,NA,NA,"",NA,2,NA,NA,NA,NA,NA,1,2,"5",0,0,0,0,1,0,"",2,NA,"",2,NA,"",3,2,NA,1,"",3,NA,1,1,1,2,2,2,1,1,4,6,6,1,1,2,2,2,2,"",3,3,2,1,1,1,1,1,1,1,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,5
"293","2020-12-03","Western","NAKASEKE","T_656","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",10,20,5475,"Liters",5,10,2737.5,-0.5,"11 13 14 15",1,0,1,1,1,0,"",1,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,1,"",6,NA,1,1,3,2,2,2,2,2,4,4,4,1,1,3,2,2,2,"",4,4,0,1,1,1,1,1,1,1,1,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",5,3
"294","2020-12-04","Western","MASINDI","T_426","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",150,350,91250,"Liters",200,400,109500,0.2,"11 12",1,1,0,0,0,0,"",2,1,2,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",1,4,"",1,5,"",1,1,20,1,"",1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,2,1,2,2,"",2,1,99,1,1,1,1,1,1,1,2,4,1,"2 4",0,1,0,1,0,"",4,"",NA,NA,NA,NA,"",5,2
"295","2020-12-01","Western","KYANKWANZI","T_290","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",100,150,45625,"Liters",120,200,58400,0.28,"12 15",0,1,0,0,1,0,"",3,1,2,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,1,40,1,"",2,3,1,1,1,2,2,1,1,1,4,6,6,2,2,NA,1,2,1,"Milk cans, motorcycles",3,2,0,1,1,2,2,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,4
"296","2020-12-02","Western","NAKASEKE","T_562","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",45,65,20075,"Liters",50,70,21900,0.090909090909091,"",NA,NA,NA,NA,NA,NA,"",NA,1,1,0,0,0,2,NA,3,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,1,20,99,"His own farm.",3,NA,2,2,NA,2,2,2,2,2,4,2,2,1,1,1,1,1,2,"",1,4,2,1,1,1,1,1,1,2,2,4,1,"3",0,0,1,0,0,"",1,"99",0,0,0,1,"Food from government .",4,3
"297","2020-12-01","Western","MBARARA","T_67","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",60,150,38325,"Liters",150,140,52925,0.380952380952381,"11 99 14",1,0,0,1,0,1,"Therere was good manangement of cows hence alot of milk. Farmers feeding cows on supplemently feeds hence alot of milk",2,1,3,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",1,5,"",2,NA,"",2,2,NA,1,"",2,2,1,1,2,2,2,2,1,1,4,6,6,1,1,1,2,2,1,"Training on milk handling.",4,4,0,1,1,1,2,2,2,2,2,4,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",4,3
"298","2020-12-02","Western","KIBOGA","T_687","C",2,"2020-09-01","4 99",0,0,0,1,0,0,0,1,"Went back",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,"2021-06-01",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"299","2020-12-02","Western","KIRUHURA","T_4","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",550,900,264625,"Liters",400,700,200750,-0.241379310344828,"11 99",1,0,0,0,0,1,"weather  ",3,1,1,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,1,"",3,NA,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,"",3,5,0,2,2,2,2,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,2
"300","2020-12-01","Western","KIRUHURA","T_19","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",25,55,14600,"Liters",20,30,9125,-0.375,"11 12",1,1,0,0,0,0,"",2,1,1,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,1,"",3,NA,2,2,NA,2,2,2,1,2,1,2,2,2,2,NA,1,2,2,"",3,2,20,1,1,1,2,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",1,"2",0,1,0,0,"",3,3
"301","2020-12-03","Western","NAKASEKE","T_618","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",100,110,38325,"Liters",108,120,41610,0.085714285714286,"",NA,NA,NA,NA,NA,NA,"",NA,2,NA,NA,NA,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,"",1,2,"",1,2,"",3,1,18,1,"",3,NA,1,1,3,2,2,1,1,1,5,6,6,1,1,3,1,2,2,"",3,4,5,1,1,1,1,2,2,2,2,5,1,"99",0,0,0,0,1,"Prices of milk reduced",4,"",NA,NA,NA,NA,"",5,3
"302","2020-12-04","Western","KYANKWANZI","T_330","C",2,"2019-12-01","5 3",0,0,1,0,1,0,0,0,"",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,"",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"303","2020-12-01","Western","MBARARA","T_80","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",125,300,77562.5,"Liters",145,290,79387.5,0.023529411764706,"",NA,NA,NA,NA,NA,NA,"",NA,1,2,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,1,99,1,"",2,3,1,1,2,2,2,2,1,1,2,6,6,1,1,2,2,2,2,"",2,2,99,1,1,1,2,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",2,4
"304","2020-12-02","Western","NAKASEKE","T_498","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",20,40,10950,"Liters",50,30,14600,0.333333333333333,"11",1,0,0,0,0,0,"",3,1,2,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,2,NA,1,"",3,NA,1,1,2,2,2,2,2,1,2,1,1,1,1,2,1,1,2,"",1,2,99,2,2,2,2,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,4
"305","2020-12-02","Western","NAKASEKE","T_250","C",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"306","2020-12-04","Western","KYANKWANZI","T_357","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",100,450,100375,"Liters",200,300,91250,-0.090909090909091,"",NA,NA,NA,NA,NA,NA,"",NA,1,3,0,0,0,4,NA,3,"",NA,NA,NA,NA,NA,NA,"",1,4,"",1,4,"",3,2,NA,1,"",3,NA,1,1,1,2,2,2,2,2,4,6,6,1,1,3,1,2,2,"",3,4,10,1,1,1,1,1,1,1,1,4,1,"99 4 3",0,0,1,1,1,"My wife is very sick and her treatment is very expensive and i lost my kid",4,"",NA,NA,NA,NA,"",5,4
"307","2020-12-03","Western","NAKASEKE","T_608","C",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",300,700,182500,"Liters",150,350,91250,-0.5,"12 14 13 15 11",1,1,1,1,1,0,"",2,1,10,0,0,0,4,NA,2,"5",0,0,0,0,1,0,"",2,NA,"",2,NA,"",4,2,NA,99,"My farm",6,NA,1,1,2,1,1,2,2,2,4,6,6,1,1,2,2,2,2,"",3,2,6,2,2,2,2,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,3
"308","2020-12-02","Western","NAKASEKE","T_543","C",2,"2019-12-01","4 3 6",0,0,1,1,0,1,0,0,"",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,"2021-01-01",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
"309","2020-12-03","Western","KIRUHURA","T_63","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",300,500,146000,"Liters",250,350,109500,-0.25,"11 99",1,0,0,0,0,1,"Too much rain",3,1,3,0,0,0,2,NA,3,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",5,2,NA,1,"",3,NA,2,2,NA,2,2,2,2,2,4,6,6,2,2,NA,1,2,2,"",2,3,0,1,1,1,1,2,2,2,2,3,NA,"",NA,NA,NA,NA,NA,"",5,"1 2",1,1,0,0,"",4,4
"310","2020-12-05","Western","MBARARA","T_66","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",100,150,45625,"Liters",75,200,50187.5,0.1,"",NA,NA,NA,NA,NA,NA,"",NA,1,2,0,0,0,3,NA,NA,"",NA,NA,NA,NA,NA,NA,"",2,NA,"",2,NA,"",3,1,150,1,"",3,NA,1,1,1,2,2,2,1,2,2,3,3,2,2,NA,2,2,2,"",2,2,4,2,1,1,2,2,2,2,2,2,2,"",NA,NA,NA,NA,NA,"",1,"99",0,0,0,1,"Mask",5,3
"311","2020-12-02","Western","KIRUHURA","T_25","SW",1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",300,450,136875,"Liters",200,390,107675,-0.213333333333333,"11 12 15",1,1,0,0,1,0,"",2,1,5,0,1,0,4,NA,2,"3 1",1,0,1,0,0,0,"",2,NA,"",2,NA,"",2,1,10,1,"",3,NA,1,1,1,2,2,2,2,1,2,2,2,1,1,2,1,2,2,"",3,1,0,1,2,2,2,2,2,2,2,1,2,"",NA,NA,NA,NA,NA,"",4,"",NA,NA,NA,NA,"",3,2
"312","2020-12-02","Western","KIBOGA","T_219","C",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA
